2010-02-09 12:00:00,3.61,11.82,259.41,10.3724,286.408
2010-02-09 15:00:00,3.72,11.39,261.26,11.2495,305.923
2010-02-09 18:00:00,3.86,10.76,264.02,12.1394,301.595
2010-02-09 21:00:00,4.17,10.66,266.58,11.6813,313.023
2010-02-10 00:00:00,4.65,11.03,268.06,9.69404,305.215
2010-02-10 03:00:00,5.14,12.36,263.57,9.03633,301.192
2010-02-10 06:00:00,5.42,12.56,265.34,6.94413,302.294
2010-02-10 09:00:00,5.44,12.75,265.47,5.96149,296.178
2010-02-10 12:00:00,5.26,12.64,268.07,4.01138,253.192
2010-02-10 15:00:00,4.91,12.35,268.07,6.82505,193.731
2010-02-10 18:00:00,4.39,12.15,267.33,11.9112,179.182
2010-02-10 21:00:00,3.98,11.99,266.7,11.8182,184.611
2010-02-11 00:00:00,3.87,11.63,266.66,12.7268,184.914
2010-02-11 03:00:00,3.99,11.06,265.65,11.24,184.184
2010-02-11 06:00:00,3.95,10.82,259.87,11.1671,186.737
2010-02-11 09:00:00,3.78,10.67,259.11,10.7975,184.09
2010-02-11 12:00:00,3.55,9.97,239.93,9.09545,183.341
2010-02-11 15:00:00,3.3,9.88,240.55,5.39841,196.354
2010-02-11 18:00:00,3.08,9.85,243.39,4.23207,187.058
2010-02-11 21:00:00,2.88,9.8,249.65,1.61199,272.845
2010-02-12 00:00:00,2.68,9.74,257.41,3.27245,305.925
2010-02-12 03:00:00,2.49,9.68,263.82,4.86378,341.044
2010-02-12 06:00:00,2.28,9.57,268.05,8.72028,359.54
2010-02-12 09:00:00,2.16,9.43,252.38,10.4535,335.47
2010-02-12 12:00:00,2.14,9.53,254.45,11.4684,259.602
2010-02-12 15:00:00,2.33,9.6,274.33,10.9701,261.878
2010-02-12 18:00:00,2.71,7.02,265.08,11.3448,273.791
2010-02-12 21:00:00,3.17,18.93,261.08,10.9814,278.167
2010-02-13 00:00:00,3.57,18.92,263.39,9.17876,279.976
2010-02-13 03:00:00,3.94,18.57,260.95,7.70506,299.893
2010-02-13 06:00:00,4.2,16.72,258.61,9.92631,335.604
2010-02-13 09:00:00,4.5,16.45,260.15,15.8908,319.927
2010-02-13 12:00:00,4.96,16.25,261.92,12.3043,284.545
2010-02-13 15:00:00,5.19,15.71,263.21,11.6934,268.628
2010-02-13 18:00:00,5.33,15.17,260.5,11.4057,264.869
2010-02-13 21:00:00,5.41,14.65,261.72,11.8847,263.575
2010-02-14 00:00:00,5.35,14.32,262.45,12.1297,248.427
2010-02-14 03:00:00,5.11,14.04,262.12,9.86291,233.909
